"","FIPS","est_total","min","max","no.biz","latitude","longitude","Name","State","average_per_business","pop.2019","dollar_per_cap"
"1432",28063,3002605.25,2027605.25,3977605.25,44,31.7373258136088,-91.0735967545404,"Jefferson","MS",68241.0284090909,6990,429.55726037196
"1433",28065,3450556.99,2750556.99,4150556.99,69,31.5360656018072,-89.8396066562195,"Jefferson Davis","MS",50008.0723188406,11128,310.078809309849
"1434",28067,76610030.92,54660030.92,98560030.92,969,31.6226806540222,-89.1641584431458,"Jones","MS",79060.9194220846,68098,1124.99678287174
"1435",28069,1828957.76,1828957.76,1828957.76,69,32.7527872736233,-88.5776449644061,"Kemper","MS",26506.6342028985,9742,187.739453910901
"1436",28071,71142379.04,53967379.04,88317379.04,1091,34.3622281245634,-89.5139904282989,"Lafayette","MS",65208.4134188818,54019,1316.98807900924
"1437",28073,85009152.58,66209152.58,103809152.58,1398,31.2229636035601,-89.5010903578492,"Lamar","MS",60807.6914020029,63343,1342.04493914087
"1438",28075,96017135.31,68217135.31,123817135.31,1143,32.4016865625434,-88.7065744198685,"Lauderdale","MS",84004.4928346457,74125,1295.34077989882
"1439",28077,2800343.47,2800343.47,2800343.47,105,31.495323330033,-90.1084000989685,"Lawrence","MS",26669.9378095238,12586,222.496700301923
"1440",28079,7197627.19,6272627.19,8122627.19,217,32.7529049281427,-89.5241598482361,"Leake","MS",33168.7888940092,22786,315.879364083209
"1441",28081,155588299.5,111613299.5,199563299.5,1860,34.3018087794577,-88.6850419937744,"Lee","MS",83649.6233870968,85436,1821.10936256379
"1442",28083,42473907.16,30398907.16,54548907.16,538,33.5367322195584,-90.281450086319,"Leflore","MS",78947.7828252788,28183,1507.07544122343
"1443",28085,34659706.1,26259706.1,43059706.1,548,31.5162921955506,-90.4388802209385,"Lincoln","MS",63247.6388686131,34153,1014.83635698182
"1444",28087,83315269.53,57565269.53,109065269.53,897,33.4084213487321,-88.4343637770691,"Lowndes","MS",92882.1287959866,58595,1421.8835997952
"1445",28089,236751396.04,175276396.04,298226396.04,3133,32.7183062544528,-89.8852390014131,"Madison","MS",75566.9952250239,106272,2227.78715033123
"1446",28091,42085771.57,29085771.57,55085771.57,411,31.2435040449669,-89.8254333987427,"Marion","MS",102398.470973236,24573,1712.68349692752
"1447",28093,25932571.77,19507571.77,32357571.77,450,34.7953486981678,-89.5333668777771,"Marshall","MS",57627.9372666667,35294,734.758649345498
"1448",28095,23102709.87,17652709.87,28552709.87,429,33.8923684780503,-88.4832461059875,"Monroe","MS",53852.4705594406,35252,655.358841200499
"1449",28097,6482976.5,5057976.5,7907976.5,142,33.5479002100444,-89.6460349031982,"Montgomery","MS",45654.764084507,9775,663.22010230179
"1450",28099,25158174.36,18683174.36,31633174.36,388,32.7517619682472,-89.1167359145508,"Neshoba","MS",64840.6555670103,29118,864.007636513497
"1451",28101,6247455.82,4872455.82,7622455.82,187,32.3962230120526,-89.1188459457702,"Newton","MS",33408.8546524064,21018,297.243116376439
"1452",28103,8988494.39,7338494.39,10638494.39,217,33.1072953971829,-88.598988830639,"Noxubee","MS",41421.6331336406,10417,862.867849668811
"1453",28105,31466530.69,25941530.69,36991530.69,641,33.4257203151664,-88.8380429877582,"Oktibbeha","MS",49089.7514664587,49587,634.572180006857
"1454",28107,29863904.63,22388904.63,37338904.63,508,34.3681361526057,-89.9465279032279,"Panola","MS",58787.2138385827,34192,873.417893951802
"1455",28109,29767901.37,23817901.37,35717901.37,748,30.8243504089915,-89.5671217067261,"Pearl River","MS",39796.6595855615,55535,536.020552264338
"1456",28111,4849723.02,3549723.02,6149723.02,91,31.050547016996,-88.9934788386383,"Perry","MS",53293.6595604396,11973,405.054958656978
"1457",28113,42640704.46,31465704.46,53815704.46,651,31.1241444960229,-90.4040487080078,"Pike","MS",65500.3140706605,39288,1085.33660303401
"1458",28115,33721567.7,23046567.7,44396567.7,428,34.2274147329205,-89.0597970900314,"Pontotoc","MS",78788.7095794393,32174,1048.09994716231
"1459",28117,14444663.48,11019663.48,17869663.48,299,34.6281812493708,-88.4853825970037,"Prentiss","MS",48309.9113043478,25126,574.889098145347
"1460",28119,2890542.07,2590542.07,3190542.07,99,34.1930589605229,-90.2800278350525,"Quitman","MS",29197.3946464646,6792,425.580398998822
"1461",28121,268184398.08,188559398.08,347809398.08,2927,32.230181178531,-89.9445470340576,"Rankin","MS",91624.3245917321,155271,1727.20210522248
"1462",28123,24175192.66,18050192.66,30300192.66,369,32.4015269999565,-89.5299248356628,"Scott","MS",65515.4272628726,28124,859.592968994453
"1463",28125,4700779.4,4100779.4,5300779.4,127,32.9759859052708,-90.7857008688965,"Sharkey","MS",37014.011023622,4321,1087.89155288128
"1464",28127,17395756.75,14470756.75,20320756.75,373,31.9058517813649,-89.9724291861706,"Simpson","MS",46637.4175603217,26658,652.552957836297
"1465",28129,6063213.57,4913213.57,7213213.57,146,32.0780037123729,-89.4942216615296,"Smith","MS",41528.8600684932,15916,380.950840035185
"1466",28131,11647640.49,8897640.49,14397640.49,189,30.793676212549,-89.0202958974657,"Stone","MS",61627.7274603175,18336,635.233447316754
"1467",28133,24242725.17,18142725.17,30342725.17,423,33.4954380802616,-90.6065677304077,"Sunflower","MS",57311.4070212766,25110,965.460978494624
"1468",28135,11750867.02,8650867.02,14850867.02,162,33.9447829595375,-90.0875169398727,"Tallahatchie","MS",72536.2161728395,13809,850.957130856688
"1469",28137,15378897.1,12403897.1,18353897.1,320,34.6616438850214,-89.8500334096328,"Tate","MS",48059.0534375,28321,543.020977366618
"1470",28139,18811911.01,13736911.01,23886911.01,254,34.7301958454947,-88.9113189945679,"Tippah","MS",74062.6417716536,22015,854.504247558483
"1471",28141,12995678.98,10045678.98,15945678.98,244,34.8366009109937,-88.2353204945069,"Tishomingo","MS",53260.9794262295,19383,670.467883196616
"1472",28143,10707984.49,8057984.49,13357984.49,141,34.5993319822672,-90.3730707411194,"Tunica","MS",75943.1524113475,9632,1111.70935319767
"1473",28145,25831514.62,18356514.62,33306514.62,413,34.4894063928999,-89.0183695510486,"Union","MS",62546.0402421308,28815,896.460684365782
"1474",28147,11257912.41,8282912.41,14232912.41,202,31.1098696424779,-90.1329552314873,"Walthall","MS",55732.2396534653,14286,788.038107937841
"1475",28149,42039679.02,32389679.02,51689679.02,602,32.4574065805897,-90.7327752100219,"Warren","MS",69833.3538538206,45381,926.371808025385
"1476",28151,62295361.77,46945361.77,77645361.77,978,33.3615718180981,-90.9217306527405,"Washington","MS",63696.6889263804,43909,1418.73788448837
"1477",28153,16100648.85,12100648.85,20100648.85,284,31.6383496445987,-88.7006745373993,"Wayne","MS",56692.425528169,20183,797.733183867611
"1478",28155,6124017.2,4849017.2,7399017.2,138,33.6063317064324,-89.3680516017106,"Webster","MS",44376.9362318841,9689,632.058747032718
"1479",28157,6533582.35,5108582.35,7958582.35,125,31.1758558673433,-91.2660371111199,"Wilkinson","MS",52268.6588,8630,757.077908458864
"1480",28159,6833042.14,6108042.14,7558042.14,216,33.0813902247397,-88.9941809029958,"Winston","MS",31634.4543518519,17955,380.56486438318
"1481",28161,9115572.84,6790572.84,11440572.84,187,34.0226145403498,-89.6820769969882,"Yalobusha","MS",48746.3788235294,12108,752.855371655104
"1482",28163,18915010.86,14440010.86,23390010.86,333,32.7531952281982,-90.4768545604803,"Yazoo","MS",56801.8344144144,29690,637.083558773998
"1483",29001,16297386.21,14147386.21,18447386.21,358,40.1911097891081,-92.5472454388524,"Adair","MO",45523.4251675978,25343,643.072493785266
"1484",29003,10067387.52,8492387.52,11642387.52,231,39.9845923586758,-94.7908877700805,"Andrew","MO",43581.7641558442,17712,568.393604336043
"1485",29005,7089472.91,5514472.91,8664472.91,148,40.4221903304933,-95.4055181604593,"Atchison","MO",47901.8439864865,5143,1378.47033054637
"1486",29007,18039092.3,14439092.3,21639092.3,305,39.1996839362424,-91.7962577412257,"Audrain","MO",59144.5649180328,25388,710.536170631795
"1487",29009,30640360.56,23065360.56,38215360.56,512,36.6962335491849,-93.8238301833191,"Barry","MO",59844.45421875,35789,856.139052781581
"1488",29011,7878939.5,6503939.5,9253939.5,178,37.5002105101142,-94.2688571399449,"Barton","MO",44263.7050561798,11754,670.319848562192
"1489",29013,13355929.61,10530929.61,16180929.61,258,38.2582766007025,-94.3531446329727,"Bates","MO",51767.1690310077,16172,825.867524734108
"1490",29015,7354654.77,6554654.77,8154654.77,276,38.2823368842098,-93.2984286266327,"Benton","MO",26647.2998913043,19443,378.267488041969
"1491",29017,3578678.69,3053678.69,4103678.69,99,37.2412092770421,-90.0190917367248,"Bollinger","MO",36148.2695959596,12133,294.954149015083
"1492",29019,240999701.61,173499701.61,308499701.61,2668,39.0159346848214,-92.3387561056595,"Boone","MO",90329.7232421289,180463,1335.45215146595
"1493",29021,106279950.36,72679950.36,139879950.36,897,39.6513706350595,-94.7578181319791,"Buchanan","MO",118483.779665552,87364,1216.51882194039
"1494",29023,51968613.96,38193613.96,65743613.96,880,36.6705074915598,-90.3778382445255,"Butler","MO",59055.2431363636,42478,1223.42421865436
"1495",29025,7756430.83,5231430.83,10281430.83,77,39.6555876231823,-93.9401473279152,"Caldwell","MO",100732.867922078,9020,859.91472616408
"1496",29027,30338877.95,21788877.95,38888877.95,403,38.86726373823,-91.8917648057708,"Callaway","MO",75282.5755583127,44743,678.06981986009
"1497",29029,45645321.19,38995321.19,52295321.19,1054,38.0450177384613,-92.8703749776652,"Camden","MO",43306.7563472486,46305,985.753616024187
"1498",29031,170510783.83,118585783.83,222435783.83,1608,37.4141368368754,-89.6637551975555,"Cape Girardeau","MO",106039.044670398,78871,2161.89453449303
"1499",29033,9083454.25,6658454.25,11508454.25,170,39.4492147335064,-93.5455631677884,"Carroll","MO",53432.0838235294,8679,1046.60148058532
"1500",29035,2433015.15,2433015.15,2433015.15,97,36.9511560542437,-91.06069261436,"Carter","MO",25082.6304123711,5982,406.722693079238
"1501",29037,102256107.48,75631107.48,128881107.48,1284,38.6556141520451,-94.3754854451872,"Cass","MO",79638.7129906542,105780,966.686589903573
"1502",29039,6660819.19,5485819.19,7835819.19,177,37.7157869586988,-93.8972889771465,"Cedar","MO",37631.7468361582,14349,464.200933166074
"1503",29041,4228718.2,3928718.2,4528718.2,170,39.5231976271242,-92.9319508929825,"Chariton","MO",24874.8129411765,7426,569.447643415028
"1504",29043,85331615.41,65381615.41,105281615.41,1559,36.9523558400396,-93.1529097229135,"Christian","MO",54734.8399037845,88595,963.165138100344
"1505",29045,3055920.31,2855920.31,3255920.31,95,40.4013076732517,-91.7535612417779,"Clark","MO",32167.5822105263,6797,449.598397822569
"1506",29047,362442348.17,247642348.17,477242348.17,3022,39.3252679429665,-94.43245041362,"Clay","MO",119934.595688286,249948,1450.07100744955
"1507",29049,15507602.99,10107602.99,20907602.99,147,39.6017417364122,-94.4119072883145,"Clinton","MO",105493.897891156,20387,760.661352332369
"1508",29051,139912619.4,98637619.4,181187619.4,1445,38.5184237581102,-92.3090887997055,"Cole","MO",96825.3421453287,76745,1823.08449280083
"1509",29053,11330263.64,9030263.64,13630263.64,279,38.8325504073606,-92.8634549882505,"Cooper","MO",40610.2639426523,17709,639.80256592693
"1510",29055,22540081.7,16440081.7,28640081.7,242,38.002783008502,-91.3099238713989,"Crawford","MO",93140.8334710744,23920,942.311107859532
"1511",29057,4745797.24,4220797.24,5270797.24,143,37.4319788243437,-93.8134637950346,"Dade","MO",33187.3932867133,7561,627.66793281312
"1512",29059,4904890.99,4179890.99,5629890.99,171,37.6673331973899,-93.0119059824066,"Dallas","MO",28683.5730409357,16878,290.608543073824
"1513",29061,5004797.28,4104797.28,5904797.28,107,39.9556562529644,-93.9832414951529,"Daviess","MO",46773.8063551402,8278,604.590152210679
"1514",29063,9536526.34,7811526.34,11261526.34,197,39.8933719047011,-94.3956111845316,"De Kalb","MO",48408.7631472081,12547,760.064265561489
"1515",29065,4851348.57,4551348.57,5151348.57,169,37.6131483222518,-91.5332551222149,"Dent","MO",28706.204556213,15573,311.52305721441
"1516",29067,2350732.06,2250732.06,2450732.06,115,36.9299364123293,-92.3147743009139,"Douglas","MO",20441.1483478261,13185,178.288362533182
"1517",29069,18881581.73,15531581.73,22231581.73,388,36.110905588512,-90.0989689282989,"Dunklin","MO",48663.8704381443,29131,648.161124918472
"1518",29071,156116411.15,111691411.15,200541411.15,1719,38.3948229959635,-91.1239864991455,"Franklin","MO",90818.1565735893,103967,1501.59580588071
"1519",29073,15063112.73,11388112.73,18738112.73,245,38.3202519544927,-91.5054395976257,"Gasconade","MO",61482.0927755102,14706,1024.28347137223
"1520",29075,6753856.46,5278856.46,8228856.46,144,40.187641250438,-94.4107163495178,"Gentry","MO",46901.7809722222,6571,1027.82779789986
"1521",29077,565892469.62,396367469.62,735417469.62,5496,37.2592624451833,-93.4001410778701,"Greene","MO",102964.423147744,293086,1930.80689497281
"1522",29079,5721560.93,4771560.93,6671560.93,139,40.1146846917613,-93.5674586118362,"Grundy","MO",41162.3088489209,9850,580.869129949239
"1523",29081,7223594.41,5323594.41,9123594.41,117,40.3082984864304,-93.9896509500427,"Harrison","MO",61740.1231623932,8352,864.893966714559
"1524",29083,18228333.34,14328333.34,22128333.34,407,38.3837919143642,-93.7455368479934,"Henry","MO",44787.0598034398,21824,835.242546737537
"1525",29085,1453073.39,1453073.39,1453073.39,75,37.9370105102033,-93.3428449327892,"Hickory","MO",19374.3118666667,9544,152.249936085499
"1526",29087,6993203.31,4743203.31,9243203.31,97,40.1196958793904,-95.2267329182059,"Holt","MO",72094.8794845361,4403,1588.28146945265
"1527",29089,11207388.41,8082388.41,14332388.41,210,39.1295820506555,-92.6959911245623,"Howard","MO",53368.5162380952,10001,1120.62677832217
"1528",29091,36122172.46,27997172.46,44247172.46,609,36.6825133207342,-91.8963239768829,"Howell","MO",59313.9120853859,40117,900.420581299698
"1529",29093,3420712.41,2995712.41,3845712.41,95,37.5104582244302,-90.6586880507684,"Iron","MO",36007.4990526316,10125,337.848139259259
"1530",29095,1387264356.81,929914356.81,1844614356.81,9797,38.9989204039804,-94.3193531322021,"Jackson","MO",141600.934654486,703011,1973.31813699928
"1531",29097,114387415.99,81462415.99,147312415.99,1424,37.2060887874008,-94.4280345897872,"Jasper","MO",80328.2415660112,121328,942.794870021759
"1532",29099,184251577.19,132151577.19,236351577.19,2012,38.2473524520429,-90.5690527710419,"Jefferson","MO",91576.330611332,225081,818.601202189434
"1533",29101,30880973.03,23680973.03,38080973.03,567,38.7439451618959,-93.736515294454,"Johnson","MO",54463.7972310406,54062,571.214032592209
"1534",29103,2271540.5,1746540.5,2796540.5,55,40.152412701606,-92.1475439008179,"Knox","MO",41300.7363636364,3959,573.766228845668
"1535",29105,34720196.5,26045196.5,43395196.5,520,37.647940399734,-92.6375417870934,"Laclede","MO",66769.6086538462,35723,971.928351482238
"1536",29107,20271377.14,16746377.14,23796377.14,466,39.0720093268623,-93.6680609265807,"Lafayette","MO",43500.8093133047,32708,619.76816497493
"1537",29109,26045976.64,19620976.64,32470976.64,478,37.1065372395953,-93.8330974312591,"Lawrence","MO",54489.4908786611,38355,679.076434363186
"1538",29111,8087304.18,5887304.18,10287304.18,124,40.1010425458695,-91.7497455206492,"Lewis","MO",65220.195,9776,827.261065875614
"1539",29113,50194018.57,36494018.57,63894018.57,691,39.0597114083598,-90.9266049767808,"Lincoln","MO",72639.6795513748,59013,850.558666226086
"1540",29115,8534230.27,6884230.27,10184230.27,219,39.8709502846963,-93.1397507665145,"Linn","MO",38969.0879908676,11920,715.958915268456
"1541",29117,15297836.06,11347836.06,19247836.06,243,39.8057681799162,-93.5614450188437,"Livingston","MO",62954.0578600823,15227,1004.65200367768
"1542",29119,7779398.68,5979398.68,9579398.68,186,36.6301408910934,-94.454772028831,"McDonald","MO",41824.7240860215,22837,340.648889083505
"1543",29121,14058985.9,10608985.9,17508985.9,206,39.8505690316127,-92.5481080067567,"Macon","MO",68247.504368932,15117,930.011635906595
"1544",29123,15341319.84,10766319.84,19916319.84,159,37.475089761763,-90.345632059433,"Madison","MO",96486.2883018868,12088,1269.13632031767
"1545",29125,2589661.9,2289661.9,2889661.9,76,38.1593977849823,-92.0174040493615,"Maries","MO",34074.4986842105,8697,297.764964930436
"1546",29127,33047554.76,24297554.76,41797554.76,411,39.8167067971627,-91.6520319779972,"Marion","MO",80407.6758150852,28530,1158.34401542236
"1547",29129,942131.34,942131.34,942131.34,48,40.4243575574566,-93.5657435134277,"Mercer","MO",19627.73625,3617,260.473137959635
"1548",29131,20145400.71,15695400.71,24595400.71,332,38.1818424237049,-92.399606297409,"Miller","MO",60678.9178012048,25619,786.346098989032
"1549",29133,13096991.05,9871991.05,16321991.05,243,36.8546519431262,-89.3233919916077,"Mississippi","MO",53897.0825102881,13180,993.70190060698
"1550",29135,21795273.12,15045273.12,28545273.12,225,38.568300773041,-92.5983690869141,"Moniteau","MO",96867.8805333333,16132,1351.05833870568
"1551",29137,4227164.08,3627164.08,4827164.08,131,39.4992551955717,-91.9214168093441,"Monroe","MO",32268.4280916031,8644,489.028699676076
"1552",29139,12052617.06,9002617.06,15102617.06,199,38.987676750007,-91.4505604546509,"Montgomery","MO",60565.9148743719,11551,1043.42628863302
"1553",29141,11730344.65,9755344.65,13705344.65,299,38.405194837904,-92.8732350208664,"Morgan","MO",39231.9219063545,20627,568.688837446066
"1554",29143,16924186.95,11724186.95,22124186.95,193,36.695476821555,-89.5577923803558,"New Madrid","MO",87690.0878238342,17076,991.109566057625
"1555",29145,75980870.93,57030870.93,94930870.93,1084,36.9035388261286,-94.2506506573686,"Newton","MO",70093.0543634686,58236,1304.70621144996
"1556",29147,14166303.78,11116303.78,17216303.78,295,40.3786110123961,-94.8657549963587,"Nodaway","MO",48021.3687457627,22092,641.241344378055
"1557",29149,4630017.77,3880017.77,5380017.77,155,36.6916907178784,-91.4181670501054,"Oregon","MO",29871.0823870968,10529,439.739554563586
"1558",29151,19954373.28,14879373.28,25029373.28,260,38.4408119122633,-91.8318730314859,"Osage","MO",76747.5895384615,13615,1465.61684024972
"1559",29153,2156260.32,2156260.32,2156260.32,124,36.6507235135454,-92.5786607144986,"Ozark","MO",17389.1961290323,9174,235.040366252453
"1560",29155,17061237.83,12086237.83,22036237.83,207,36.1466420790522,-89.8085021552429,"Pemiscot","MO",82421.4387922705,15805,1079.48357038912
"1561",29157,39075823.79,27500823.79,50650823.79,324,37.7336902287993,-89.8673655322159,"Perry","MO",120604.39441358,19136,2042.00584186873
"1562",29159,54306486.24,38081486.24,70531486.24,583,38.709217140564,-93.2818675070648,"Pettis","MO",93150.062161235,42339,1282.65868915185
"1563",29161,42674803.91,32149803.91,53199803.91,573,37.919834421044,-91.8439066701355,"Phelps","MO",74476.097574171,44573,957.413768649182
"1564",29163,17399274.35,13074274.35,21724274.35,234,39.3820541745479,-91.2321451960559,"Pike","MO",74355.8732905983,18302,950.676120096164
"1565",29165,132629777.17,94579777.17,170679777.17,1480,39.4201738303539,-94.7447655057216,"Platte","MO",89614.7143040541,104418,1270.18116771055
"1566",29167,17257246.13,13832246.13,20682246.13,427,37.599226513747,-93.3962518017578,"Polk","MO",40415.096323185,32149,536.789515381505
"1567",29169,20899622.7,15674622.7,26124622.7,335,37.8075299318267,-92.2175881681671,"Pulaski","MO",62386.9334328358,52607,397.278360294257
"1568",29171,2427531.44,2102531.44,2752531.44,90,40.4868333375512,-92.838366489439,"Putnam","MO",26972.5715555556,4696,516.935996592845
"1569",29173,10433072.31,7233072.31,13633072.31,157,39.5586540363513,-91.5478744250003,"Ralls","MO",66452.6898726115,10309,1012.03533902415
"1570",29175,17619303.83,13094303.83,22144303.83,261,39.4550550565414,-92.5042692772827,"Randolph","MO",67506.9112260536,24748,711.948595037983
"1571",29177,9436986.31,7886986.31,10986986.31,240,39.3648554790012,-94.0049386632996,"Ray","MO",39320.7762916667,23018,409.982896428882
"1572",29179,1473333.24,1473333.24,1473333.24,66,37.441687531953,-90.9749264190979,"Reynolds","MO",22323.2309090909,6270,234.981377990431
"1573",29181,6651567.46,5526567.46,7776567.46,181,36.6563745037077,-90.9258594127408,"Ripley","MO",36748.9914917127,13288,500.569495785671
"1574",29183,569086055.95,398061055.95,740111055.95,5295,38.7530441071032,-90.8041266289399,"St Charles","MO",107476.120103872,402022,1415.55948666988
"1575",29185,3858389.88,3333389.88,4383389.88,131,38.040408576617,-93.7151570121137,"St Clair","MO",29453.3578625954,9397,410.59805044163
"1576",29186,14826466.1,11351466.1,18301466.1,223,37.8771508521902,-90.1820569625854,"Ste. Genevieve","MO",66486.3950672646,17894,828.571929138259
"1577",29187,57260225.43,41485225.43,73035225.43,677,37.7552609900254,-90.5019994999466,"St Francois","MO",84579.3580945347,67215,851.896532470431
"1578",29189,2661031297.3,1787006297.3,3535056297.3,18223,38.6064996067923,-90.4534677672958,"St Louis","MO",146025.972523734,994205,2676.54185736342
"1579",29195,32979795.98,23704795.98,42254795.98,408,39.1101646622963,-93.1939757443144,"Saline","MO",80832.8332843137,22761,1448.96076534423
"1580",29197,1189307.75,1189307.75,1189307.75,58,40.4695841618927,-92.5148460098001,"Schuyler","MO",20505.3060344828,4660,255.216255364807
"1581",29199,2341508.08,1916508.08,2766508.08,77,40.4526276136362,-92.1407538995652,"Scotland","MO",30409.1958441558,4902,477.663827009384
"1582",29201,62352652.42,45352652.42,79352652.42,819,37.051567490679,-89.5635717270508,"Scott","MO",76132.6647374847,38280,1628.85716875653
"1583",29203,2822298.71,2822298.71,2822298.71,109,37.2172849555227,-91.4027801457901,"Shannon","MO",25892.6487155963,8166,345.615810678423
"1584",29205,2971902.76,2346902.76,3596902.76,83,39.8071541153243,-92.1027201108818,"Shelby","MO",35806.0573493976,5930,501.164040472175
"1585",29207,28788318.93,22813318.93,34763318.93,571,36.8438336160608,-89.9536635697021,"Stoddard","MO",50417.3711558669,29025,991.845613436692
"1586",29209,19008166.15,15783166.15,22233166.15,511,36.6138697804601,-93.4466705272522,"Stone","MO",37197.9768101761,31952,594.897538495243
"1587",29211,2849721.14,2199721.14,3499721.14,83,40.2115036631911,-93.1379580052255,"Sullivan","MO",34333.9896385542,6089,468.011354902283
"1588",29213,72995918.44,55370918.44,90620918.44,1183,36.6558427548503,-93.1146949431141,"Taney","MO",61704.07306847,55928,1305.17662780718
"1589",29215,15742608.6,11167608.6,20317608.6,205,37.2790313414972,-91.9682001798401,"Texas","MO",76793.2126829268,25398,619.836546184739
"1590",29217,15112762.83,11737762.83,18487762.83,301,37.8497042886486,-94.3619277175336,"Vernon","MO",50208.5143853821,20563,734.949318192871
"1591",29219,21024923.29,16524923.29,25524923.29,329,38.7465440824428,-91.1250151109161,"Warren","MO",63905.5419148936,35649,589.775962579595
"1592",29221,9733769.36,7308769.36,12158769.36,176,37.9412103048646,-90.8683839902649,"Washington","MO",55305.5077272727,24730,393.601672462596
"1593",29223,2400640.63,2300640.63,2500640.63,105,37.108665295629,-90.4512536493491,"Wayne","MO",22863.2440952381,12873,186.486493435874
"1594",29225,23286156.09,17611156.09,28961156.09,437,37.3295439153048,-92.8831736829986,"Webster","MO",53286.398375286,39592,588.153063497676
"1595",29227,742908.93,642908.93,842908.93,40,40.4788817778636,-94.4225120634007,"Worth","MO",18572.72325,2013,369.055603576751
"1596",29229,9104531.99,8179531.99,10029531.99,302,37.3037111616382,-92.4686316470032,"Wright","MO",30147.4569205298,18289,497.814642134616
"1597",29510,901830697.09,586780697.09,1216880697.09,4574,38.638197406816,-90.2409841409607,"St Louis City","MO",197164.559923481,300576,3000.34166763148
"1598",30001,13773495.25,10348495.25,17198495.25,235,45.4172825278047,-113.197040788649,"Beaverhead","MT",58610.6180851064,9453,1457.05016925844
"1599",30003,7816054.36,6616054.36,9016054.36,184,45.4464292327735,-107.446184254483,"Big Horn","MT",42478.5563043478,13319,586.834924543885
"1600",30005,2069969.02,2069969.02,2069969.02,83,48.6241256577723,-108.914585551342,"Blaine","MT",24939.3857831325,6681,309.82922017662
"1601",30007,1684502.35,1684502.35,1684502.35,81,46.352194024882,-111.502194140961,"Broadwater","MT",20796.325308642,6237,270.08214686548
"1602",30009,8452868.44,7202868.44,9702868.44,235,45.245502846899,-109.04426738999,"Carbon","MT",35969.6529361702,10725,788.146241491841
"1603",30011,1349054,924054,1774054,26,45.3326867801431,-104.514167913883,"Carter","MT",51886.6923076923,1252,1077.51916932907
"1604",30013,109815823.23,81115823.23,138515823.23,1225,47.3686956576951,-111.371401687525,"Cascade","MT",89645.5699836735,81366,1349.65247437505
"1605",30015,4209302.78,3684302.78,4734302.78,129,47.8466204606455,-110.403219635961,"Chouteau","MT",32630.2541085271,5635,746.992507542147
"1606",30017,15184355.97,11959355.97,18409355.97,257,46.186395274349,-105.579556954914,"Custer","MT",59083.0971595331,11402,1331.72741361165
"1607",30019,1759900.47,1759900.47,1759900.47,69,48.7818499516239,-105.438486306775,"Daniels","MT",25505.8039130435,1690,1041.36122485207
"1608",30021,11476802.52,8626802.52,14326802.52,198,47.1919351823089,-104.883757918663,"Dawson","MT",57963.6490909091,8613,1332.49768025078
"1609",30023,15205084.12,10680084.12,19730084.12,108,46.0879480218177,-113.078918584991,"Deer Lodge","MT",140787.815925926,9140,1663.57594310722
"1610",30025,7676270.14,5026270.14,10326270.14,73,46.3743887321043,-104.406885585731,"Fallon","MT",105154.385479452,2846,2697.21368236121
"1611",30027,20471021.57,14421021.57,26521021.57,325,47.360097208323,-109.261272864254,"Fergus","MT",62987.7586769231,11050,1852.58113755656
"1612",30029,186323702.01,135998702.01,236648702.01,2165,48.4062256981452,-114.221115299649,"Flathead","MT",86061.7561247113,103806,1794.92227819201
"1613",30031,285535416.36,212785416.36,358285416.36,3815,45.8420586539323,-111.143297956161,"Gallatin","MT",74845.4564508519,114434,2495.19737455651
"1614",30033,302783.52,302783.52,302783.52,24,47.2665611286841,-106.881632738956,"Garfield","MT",12615.98,1258,240.686422893482
"1615",30035,11971530.4,8796530.4,15146530.4,173,48.6670658572581,-112.997224432639,"Glacier","MT",69199.5976878613,13753,870.46683632662
"1616",30037,219764,219764,219764,10,46.321444241973,-109.129084225311,"Golden Valley","MT",21976.4,821,267.6784409257
"1617",30039,2798449.35,2048449.35,3548449.35,59,46.4669233033944,-113.414267685486,"Granite","MT",47431.3449152542,3379,828.188620893756
"1618",30041,13715104.05,11140104.05,16290104.05,257,48.6540170494369,-110.03467177729,"Hill","MT",53366.163618677,16484,832.025239626304
"1619",30043,9824006.16,7399006.16,12249006.16,179,46.1873332642933,-112.139994049454,"Jefferson","MT",54882.7159776536,12221,803.862708452663
"1620",30045,1031762.43,1031762.43,1031762.43,59,47.0051310810443,-110.236151154785,"Judith Basin","MT",17487.4988135593,2007,514.081928251121
"1621",30047,29943206.69,24968206.69,34918206.69,701,47.7589567792392,-114.139323229397,"Lake","MT",42714.9881455064,30458,983.098256287347
"1622",30049,114355754.26,83705754.26,145005754.26,1369,47.0861174798922,-112.403990029053,"Lewis and Clark","MT",83532.3259751644,69432,1647.01800697085
"1623",30051,1055525.85,955525.85,1155525.85,53,48.6066703832785,-111.011784794479,"Liberty","MT",19915.5820754717,2337,451.658472400514
"1624",30053,13492538.48,10967538.48,16017538.48,289,48.6179094232421,-115.468864079887,"Lincoln","MT",46686.9843598616,19980,675.302226226226
"1625",30055,2482672.49,1732672.49,3232672.49,59,47.7027499451839,-105.812213336174,"McCone","MT",42079.1947457627,1664,1491.99067908654
"1626",30057,7525139.31,6575139.31,8475139.31,227,45.3697330129842,-111.915567698624,"Madison","MT",33150.3934361233,8600,875.016198837209
"1627",30059,2243256.09,1593256.09,2893256.09,46,46.4585444957516,-110.680615278999,"Meagher","MT",48766.4367391304,1862,1204.7562244898
